116.25,259.394
189.951,382.902
-195.771,-388.717
-106.317,-218.718
263.66,567.517
261.433,554.713
-261.293,-512.719
303.045,650.208
127.326,275.262
-341.213,-697.574
239.665,493.15
78.286,174.221
773.995,1613.2
166.999,377.068
507.169,1065.91
467.376,973.264
-484.952,-979.492
-22.4069,-37.2417
-47.9926,-110.244
-566.706,-1198.87
33.0733,60.0025
357.474,737.399
444.433,920.655
-69.6213,-138.213
-123.966,-264.96
-267.631,-561.582
-462.698,-974.713
-443.889,-950.67
-46.9549,-84.7567
-90.5356,-178.77
88.3163,166.782
506.286,1055.15
49.5916,111.149
-195.518,-403.237
-340.904,-708.034
60.1316,121.326
-404.719,-859.84
-168.703,-339.695
-589.729,-1213.34
-205.555,-413.804
-404.63,-850.009
0.757527,22.0259
29.0169,72.0983
-3.85879,-13.4679
237.171,504.007
151.892,309.939
230.575,474.639
-8.97145,-42.7248
-118.854,-271.813
-370.392,-755.713
-77.633,-152.017
384.459,763.077
48.9976,110.973
-280.132,-582.108
-323.358,-679.912
-588.522,-1221.7
71.0129,149.359
190.559,410.212
-103.296,-218.65
-103.662,-242.796
262.615,545.909
56.3116,133.211
-182.825,-395.662
-131.889,-277.039
-245.262,-513.286
126.481,258.56
80.988,172.741
505.946,1035.39
-509.043,-1067.64
283.157,598.892
403.46,853.013
23.0945,37.5567
3.88702,11.023
235.349,489.679
-148.78,-308.761
-98.159,-204.411
-488.202,-999.103
66.6987,144.577
170.551,343.391
110.988,213.525
444.239,926.55
-270.39,-550.113
-170.798,-340.111
254.093,514.79
287.254,573.221
-114.479,-227.908
82.0123,147.305
-35.3705,-62.8904
-83.4483,-164.212
-150.858,-303.345
4.52109,-5.5819
-112.2,-218.601
91.6396,206.531
355.325,744.453
449.26,950.209
213.711,444.538
-16.3439,-43.6485
-70.7285,-174.067
68.1399,154.968
162.81,327.764
661.886,1375.67
-278.338,-587.288
-283.562,-582.491
-69.598,-138.903
-473.141,-978.845
198.256,421.466
126.083,243.9
-81.3738,-176.763
-252.561,-518.725
-109.976,-227.881
487.897,997.831
138.768,290.869
73.7631,180.593
72.8043,130.455
-225.239,-461.357
-29.9989,-49.538
170.603,348.838
-105.096,-224.53
-76.4727,-150.123
-138.05,-290.959
248.235,530.494
267.178,541.446
228.941,489.067
-257.782,-533.231
-16.6058,-41.6014
-313.478,-648.513
-333.138,-682.294
-52.7799,-99.4287
371.139,789.973
-68.2246,-157.645
106.233,221.252
-269.973,-554.018
178.644,370.657
-6.75059,-30.2657
468.597,979.251
487.126,998.289
128.965,275.207
63.5446,160.246
-194.145,-371.342
-168.631,-347.375
94.0669,209.091
16.1179,-1.5468
14.3398,23.3784
-197.71,-417.575
56.3792,135.292
-292.227,-629.216
515.932,1086.91
411.542,839.671
39.0511,92.4854
-29.0675,-89.0289
224.866,461.103
-256.978,-535.794
154.282,317.687
57.726,125.508
-211.668,-426.74
12.6023,14.2562
-118.545,-268.936
203.253,423.794
-31.9777,-73.7794
-89.9813,-200.671
-428.84,-862.991
312.575,638.714
-139.278,-298.518
-219.1,-428.327
-334.892,-699.752
335.156,686.28
147.606,305.679
-57.4027,-96.1218
42.0339,99.523
62.3921,135.43
428.765,914.963
303.709,627.424
18.9305,34.5449
-256.694,-542.914
153.39,343.756
195.518,419.545
102.182,195.425
-255.752,-504.169
239.141,517.496
-531.109,-1099.52
-27.2105,-73.6375
332.453,695.142
183.735,360.98
-61.6215,-138.114
-32.4606,-95.6589
408.505,838.347
-479.574,-982.745
424.021,882.049
133.259,287.66
510.181,1071.04
88.4755,186.956
293.756,618.276
-107.569,-238.771
96.3269,193.74
360.591,772.191
118.219,237.66
-370.091,-794.653
133.98,273.85
-225.951,-451.859
-44.5718,-104.491
207.626,449.629
-486.297,-998.451
110.673,221.245
-80.2056,-223.709
420.871,894.656
-235.971,-465.433
103.181,217.535
-572.817,-1192.35
2.24228,13.4285
325.032,684.683
-127.912,-289.078
-155.183,-331.31
-132.486,-276.368
-230.272,-473.281
-143.899,-320.628
-34.3068,-73.7309
547.538,1138.13
-297.303,-630.299
197.389,406.929
-172.039,-342.15
-437.401,-913.393
392.559,812.997
-441.583,-926.782
-318.871,-657.011
224.505,450.86
-230.354,-463.46
-202.161,-447.78
384.304,819.592
107.769,202.342
123.019,257.443
511.062,1055.42
9.34732,34.7165
28.786,50.0776
-97.7624,-243.151
-224.071,-463.199
496.758,1044.55
158.605,346.234
192.255,389.896
-15.9221,-52.2539
150.589,318.688
-52.8528,-107.858
80.017,164.832
-248.258,-493.977
482.237,995.78
31.8251,61.1331
-214.815,-436.34
355.036,747.024
250.088,546.241
220.981,468.41
293.603,615.838
161.166,317.353
287.802,591.081
46.63,119.149
-119.915,-232.849
-93.5985,-192.244
395.736,825.121
315.365,671.037
-132.402,-279.901
-270.293,-571.109
451.202,919.522
0.0210946,-20.4805
-200.841,-404.172
-92.8131,-207.389
716.17,1476.46
-47.2838,-88.9211
215.688,444.528
-268.726,-565.376
173.487,348.309
267.987,546.191
-206.167,-426.795
-102.483,-245.636
-123.007,-240.082
599.192,1227.98
409.166,837.628
26.8309,77.7442
179.746,397.067
-287.368,-603.603
-114.099,-233.594
273.879,570.553
-89.1373,-194.448
-70.9923,-164.233
428.663,908.686
-33.3554,-47.1022
189.6,411.827
391.215,823.501
-352.155,-722.109
-81.6088,-165.745
255.331,535.113
-85.9224,-146.343
263.684,561.65
-249.759,-530.417
-135.737,-293.119
-440.519,-931.467
148.943,315.015
-213.19,-449.704
-479.591,-968.245
368.35,765.456
-169.363,-337.218
99.8681,220.585
-126.043,-267.223
-633.15,-1329.85
-164.642,-351.905
-153.943,-294.994
-192.121,-389.022
-123.116,-236.847
-148.334,-322.454
-413.855,-863.044
22.5442,26.8063
24.5653,62.7248
-191.463,-413.193
36.2467,50.5539
-80.8173,-168.378
511.728,1079.67
-686.19,-1423.75
-300.997,-634.616
267.809,528.763
-168.394,-359.373
146.993,294.648
145.465,303.247
109.869,230.828
77.1536,118.802
-144.63,-301.109
-123.013,-255.212
-430.379,-886.283
-178.671,-372.06
-194.285,-414.93
-9.01082,-13.5652
-56.1598,-122.615
-100.986,-201.74
-148.016,-309.284
33.5499,52.8122
150.011,304.771
-156.209,-332.6
306.941,641.497
-41.1348,-67.061
188.817,382.906
-192.622,-416.097
25.4032,65.444
126.667,234.912
67.06,151.236
-253.395,-552.848
131.522,251.484
-356.223,-746.639
-348.662,-731.731
136.646,283.64
-111.842,-230.763
339.659,698.203
101.694,199.719
2.02257,1.90757
-185.115,-397.361
236.61,511.794
488.9,1036.56
-186.193,-355.185
232.205,491.118
-196.376,-398.987
103.449,221.627
369.048,736.973
222.488,474.951
776.628,1605.05
-103.037,-220.551
59.6333,122.026
252.389,520.584
24.697,74.3126
-33.494,-91.3246
16.0905,12.181
-232.672,-480.955
-190.96,-392.542
-170.92,-367.079
-73.41,-165.664
-317.029,-654.267
-257.057,-539.501
58.5804,117.753
175.513,355.403
305.975,650.448
503.083,1032.28
-358.319,-753.536
407.18,857.94
224.503,464.116
335.53,713.472
-588.635,-1222.17
-31.0884,-51.2815
-471.724,-989.283
569.115,1194.92
-224.729,-455.338
-682.029,-1449.01
150.737,325.085
-91.5385,-203.082
-31.7999,-65.7052
-306.546,-618.887
290.674,610.477
256.221,529.621
-151.53,-316.537
-329.449,-678.474
-121.119,-217.615
-232.39,-489.011
-264.41,-570.474
-68.0927,-131.398
141.668,277.198
87.5418,185.775
479.944,1008.93
13.0329,31.2325
-545.614,-1146.15
-721.269,-1486.45
194.773,405.094
-73.2045,-147.318
206.252,408.667
40.6451,80.2389
150.427,305.732
-611.223,-1240.52
295.035,608.995
242.805,512.128
45.2679,112.955
-327.272,-680.522
115.452,240.736
246.79,532.413
-238.042,-478.48
157.959,330.889
-384.91,-818.043
-559.879,-1188.11
129.601,262.109
-569.191,-1171.58
405.673,840.426
51.1936,123.411
-661.231,-1381.6
-220.329,-466.883
-205.178,-426.228
-151.576,-322.39
-195.273,-402.1
-389.364,-815.886
-130.049,-260.724
-92.1584,-191.314
90.0914,198.689
-210.674,-448.194
11.5514,42.1684
103.271,214.328
-330.651,-679.233
-102.663,-222.174
-157.856,-334.332
12.2704,32.1431
355.668,739.099
-353.572,-745.661
85.0471,179.667
-47.2665,-94.729
138.366,275.37
-107.587,-195.973
-25.0121,-37.3573
107.282,220.282
-323.689,-676.479
113.605,217.933
73.1552,162.532
60.9493,138.939
87.3575,198.79
-67.2628,-153.424
-63.3741,-152.071
260.695,537.988
-268.367,-559.184
-580.683,-1188.5
-203.23,-423.542
256.776,542.849
413.681,868.315
-79.805,-183.769
-37.7578,-92.5326
368.546,751.739
-17.8555,-44.3838
414.832,851.089
102.589,245.292
179.857,362.333
91.8525,203.341
201.812,398.432
-290.615,-607.084
219.174,446.305
359.008,744.249
157.477,339.601
-114.643,-250.27
-170.555,-362.698
86.0566,213.549
174.969,356.894
-298.462,-615.273
52.7082,102.218
-29.1424,-39.2303
105.493,245.714
126.715,256.732
136.83,289.285
-369.926,-770.217
189.091,386.016
-175.733,-332.578
221.073,460.558
456.07,942.114
394.823,806.717
-460.845,-945.036
90.4283,161.415
-12.3934,-37.7821
-224.341,-434.201
255.789,537.906
67.6696,163.124
-314.738,-660.958
398.85,839.135
460.542,937.008
120.975,254.54
92.9905,173.188
450.283,945.632
-307.533,-654.81
152.845,306.314
52.0623,108.658
-29.1169,-72.4521
-13.3999,-36.4624
-135.958,-277.54
-172.556,-370.707
149.493,294.235
-335.706,-670.105
-40.9801,-95.1387
104.181,218.294
25.7168,82.7559
-88.8876,-171.593
-14.4417,-36.3261
368.202,795.902
-164.816,-335.401
-479.327,-993.09
-24.7484,-48.1973
-388.17,-791.157
-90.9833,-195.814
234.923,508.164
280.009,599.75
-95.7422,-192.597
349.325,717.564
-74.5927,-161.38
-137.307,-303.426
55.3586,115.991
-126.781,-262.199
339.516,711.536
-68.0404,-142.973
-258.453,-549.638
-158.948,-330.027
-421.185,-852.432
-226.589,-454.835
661.756,1381.51
232.664,461.567
227.108,484.508
116.504,261.744
-63.6909,-112.859
86.0935,172.633
-274.046,-593.466
506.546,1056.29
-195.381,-401.278
-24.3841,-54.566
-162.422,-377.127
380.508,784.652
-239.335,-492.927
-396.336,-809.974
433.517,892.577
-73.1686,-155.634
337.061,683.044
42.2189,95.1626
120.973,264.044
14.7116,32.2781
-35.365,-80.0332
14.3328,23.7194
-26.5943,-63.2899
46.065,111.131
13.2945,35.384
-76.9933,-162.618
363.093,751.369
-76.5468,-167.941
-132.849,-276.25
-45.1727,-90.9845
371.205,757.856
7.93825,45.684
189.464,397.22
148.458,293.764
-306.35,-642.291
255.226,534.722
175.318,347.062
-400.219,-824.551
-574.834,-1196.46
-204.542,-436.042
117.361,253.163
416.368,872.998
-208.27,-433.432
146.475,318.039
74.5182,172.803
-178.337,-390.231
97.4546,208.443
202.701,400.801
76.3379,136.064
140.839,303.805
-13.7928,-8.25886
-342.225,-704.93
114.077,251.152
-114.179,-243.275
387.093,812.158
184.822,384.945
-37.2852,-52.2975
-70.5887,-132.369
-402.246,-843.207
209.623,424.967
48.6667,100.957
75.0038,150.682
98.552,181.809
-1.77493,2.54588
-209.036,-420.028
-228.205,-479.778
111.515,211.044
40.9721,104.218
-192.216,-389.62
-272.519,-541.031
-253.919,-529.941
161.98,335.915
-154.777,-290.003
-77.5278,-147.169
136.161,289.027
327.043,674.532
-129.372,-251.006
-216.378,-466.744
85.8627,171.19
52.4105,102.761
11.4013,11.7037
-507.486,-1042.33
-142.009,-283.499
-576.609,-1169.01
-574.614,-1202.54
-211.426,-430.031
275.704,597.721
-28.7147,-50.317
-279.625,-577.267
-355.58,-711.963
-21.0118,-46.9236
165.068,350.839
-152.29,-325.928
65.6533,127.469
-11.242,-25.9265
371.46,795.786
-256.117,-543.427
495.623,1013.36
300.562,638.704
-59.2266,-116.324
-6.77585,-20.8914
356.112,751.305
-386.356,-822.321
-71.9637,-150.353
-7.28935,-12.7846
-227.661,-458.654
-34.3641,-101.402
120.26,245.247
4.72657,38.4021
-498.695,-1018.65
-112.823,-222.706
330.209,683.447
-1.91575,-16.8988
-41.7417,-68.4776
-118.814,-226.703
-271.253,-562.291
108.155,235.301
-26.9151,-31.6186
125.452,278.393
-196.014,-394.979
123.91,239.605
337.108,680.056
-174.655,-359.056
-445.429,-898.743
-122.224,-266.781
21.0682,20.0114
-59.1886,-133.312
286.289,587.39
-406.213,-831.563
-23.1006,-44.9659
-433.379,-890.847
39.9596,93.0399
101.097,215.47
-107.943,-236.076
550.894,1136.57
-220.288,-445.798
-79.9216,-188.737
22.7046,37.4465
80.5636,150.592
-267.256,-558.795
29.574,54.0463
151.529,320.255
-462.791,-942.267
26.4885,76.2608
-311.354,-672.724
124.867,268.872
-180.795,-398.585
-5.57439,-6.32854
336.163,709.973
-358.386,-732.558
238.245,519.751
147.396,320.961
6.34031,8.84666
-111.886,-235.244
38.073,93.376
360.755,750.602
147.624,319.161
356.399,764.847
-452.49,-948.324
600.723,1254.77
-245.525,-515.431
-212.527,-431.445
130.387,276.741
-506.803,-1059.95
-185.162,-391.501
-126.125,-246.058
440.802,944.896
219.591,474.064
410.205,862.179
-21.8396,-33.4211
18.2911,47.5834
-194.203,-417.008
-127.123,-256.769
61.9888,146.723
159.61,321.814
-271.941,-592.382
278.911,591.192
46.9711,89.1842
126.199,264.509
643.874,1351.88
407.331,865.378
241.658,517.579
-351.875,-751.714
-138.528,-292.158
152.575,326.463
-255.616,-538.544
117.919,252.891
-472.073,-970.114
249.877,531.541
-341.105,-714.815
16.8954,16.8331
416.739,883.146
-452.363,-985.826
-118.865,-235.062
-407.998,-858.868
95.8705,203.34
-286.518,-586.05
-74.6322,-140.691
-19.0046,-60.732
-116.031,-212.381
-132.069,-249.444
108.668,220.535
225.885,448.799
-142.306,-288.157
-116.884,-250.909
-75.0067,-159.182
255.643,537.254
151.52,320.247
-815.347,-1677.65
-333.946,-719.125
-115.626,-246.503
196.914,445.291
-222.988,-454.962
392.042,812.051
-195.578,-411.529
268.976,556.68
242.662,508.265
-108.561,-231.939
-161.127,-316.481
275.449,591.88
-215.823,-443.108
-54.0173,-126.704
240.52,493.041
-190.72,-377.076
5.58692,19.7515
-161.952,-309.965
-225.81,-456.019
-184.432,-382.624
-42.9399,-63.1594
71.2215,145.693
175.049,343.458
432.911,922.404
-335.234,-684.224
576.674,1227.37
-7.74607,-16.5194
-108.82,-249.767
-25.0375,-71.693
-197.981,-411.144
490.615,1016.87
152.817,319.969
-77.2046,-174.532
-484.931,-984.019
152.685,311.755
88.8791,198.809
358.839,749.384
195.638,415.695
-37.5484,-67.0057
10.1246,34.4489
-236.971,-499.943
86.5487,189.282
-71.9833,-147.727
-86.7575,-176.311
250.783,496.809
463.21,979.566
48.7743,87.2756
115.42,234.415
118.545,257.871
317.781,654.587
240.526,477.934
73.9917,137.934
-401.933,-829.227
156.66,317.486
56.2027,113.464
-188.597,-401.672
-179.708,-386.103
55.6399,109.473
441.531,922.434
-284.265,-573.44
265.642,546.838
-347.638,-735.705
116.352,265.308
-620.629,-1299.33
-167.534,-346.895
51.1428,115.605
-369.054,-777.871
-111.8,-218.02
128.319,267.699
253.256,536.163
-178.669,-368.84
543.402,1142.47
84.8565,181.644
35.6605,95.4903
168.457,378.236
-1.40103,-19.4954
-205.311,-410.438
256.008,504.406
314.43,677.573
266.593,545.813
-465.429,-963.383
392.213,828.438
-345.867,-693.115
393.351,814.18
310.383,634.755
429.857,891.203
-258.306,-520.168
-227.692,-476.03
-218.848,-458.949
-2.19832,0.455909
328.748,692.526
82.0988,187.12
-330.704,-671.447
366.991,759.321
164.996,332.425
-178.329,-368.851
466.574,935.052
213.584,447.787
68.2411,146.087
-64.0961,-107.465
216.898,446.567
108.454,231.324
213.708,453.386
55.8744,137.221
168.636,357.373
91.1713,179.968
58.614,116.665
37.2351,106.45
-31.7207,-64.7154
-53.8617,-104.47
-141.703,-283.604
460.378,960.525
-16.2745,-16.9781
-202.71,-428.437
588.987,1215.43
-228.749,-485.168
1.49946,-16.9684
171.096,355.801
-424.675,-884.792
-728.545,-1526.42
145.514,307.986
217.584,445.513
-211.558,-432.488
-140.903,-292.454
260.47,543.15
200,415.78
-94.8207,-215.717
60.2957,113.544
-558.959,-1184.25
305.488,627.882
268.153,547.378
30.2331,47.8548
79.8219,166.791
249.591,502.013
-371.821,-773.32
211.796,436.366
-53.5291,-122.448
-253.386,-518.944
-32.2349,-73.2743
-411.792,-829.052
165.475,366.74
20.5158,47.7198
-311.839,-664.086
268.606,593.465
581.244,1204.95
-286.473,-596.935
-390.359,-827.926
101.002,230.143
179.715,371.639
410.657,832.06
390.723,813.279
-143.599,-306.287
21.6639,44.9724
153.785,310.57
-580.968,-1218.98
161.639,336.131
-709.466,-1468.93
-315.708,-654.282
153.873,324.863
-170.317,-349.492
252.904,533.825
140.068,298.15
14.8337,18.8081
